latitude,longitude,data_id,event_type_code,event_type,fatalities,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,assoc_actor_1,inter1,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,geo_precision,source_scale,timestamp,iso3
34.4265,70.4515,1671241,2,Battle-No change of territory,18,4,AFG11025,11025,6/29/2018,2018,1,Military Forces of Afghanistan (2004-),1,,2,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,,Jalalabad,3,National,1530558314,AFG
34.4265,70.4515,1671242,2,Battle-No change of territory,8,4,AFG11026,11026,6/29/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,,Jalalabad,3,National,1530558314,AFG
34.2553,70.8657,1671243,2,Battle-No change of territory,6,4,AFG11027,11027,6/29/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Mohmand Dara,,Mohmand Dara,2,National,1530558314,AFG
34.5884,68.958,1684197,2,Battle-No change of territory,0,4,AFG11034,11034,6/29/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Kabul,Paghman,,Paghman,2,National-International,1531175870,AFG
31.8209,64.57,1684198,7,Riots/Protests,0,4,AFG11035,11035,6/29/2018,2018,2,Unidentified Tribal Group (Afghanistan),6,,0,60,Southern Asia,Afghanistan,Helmand,Nahri Saraj,,Girishk,2,Subnational-International,1531175870,AFG
34.5167,69.1833,1724550,2,Battle-No change of territory,1,4,AFG10981,10981,6/28/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,National-International,1532455204,AFG
35.1907,70.9948,1721013,6,Remote violence,11,4,AFG10982,10982,6/28/2018,2018,1,,1,Civilians (Afghanistan),2,12,Southern Asia,Afghanistan,Nuristan,Waygal,,Waygal,2,National,1531775726,AFG
34.2409,70.1827,1671199,2,Battle-No change of territory,8,4,AFG10983,10983,6/28/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Khogyani,,Kaga,2,National-International,1530558314,AFG
36.06,64.97,1671200,2,Battle-No change of territory,11,4,AFG10984,10984,6/28/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Faryab,Khwaja Sabz Posh,,Khwaja Sabz Posh,2,National-International,1530558314,AFG
37.3977,69.8146,1671201,2,Battle-No change of territory,8,4,AFG10985,10985,6/28/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Takhar,Chah Ab,,Chah Ab,2,National-International,1530558314,AFG
34.3697,63.1764,1684191,2,Battle-No change of territory,5,4,AFG10986,10986,6/28/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Herat,Obe,,Obe,2,National,1531175870,AFG
34.9874,63.1289,1671203,2,Battle-No change of territory,5,4,AFG10987,10987,6/28/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,,Qala i Naw,3,National,1530558314,AFG
32.3745,62.1164,1671204,2,Battle-No change of territory,5,4,AFG10988,10988,6/28/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Farah,Farah,,Farah,3,National,1530558314,AFG
35.9213,64.7841,1671205,2,Battle-No change of territory,5,4,AFG10989,10989,6/28/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Faryab,Maymana,,Maymana,3,National,1530558314,AFG
33.5508,68.4225,1671206,2,Battle-No change of territory,5,4,AFG10990,10990,6/28/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,3,National,1530558314,AFG
31.5938,64.3716,1671207,2,Battle-No change of territory,5,4,AFG10991,10991,6/28/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Helmand,Lashkargah,,Lashkargah,3,National,1530558314,AFG
33.3427,68.4365,1671208,6,Remote violence,2,4,AFG10992,10992,6/28/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Andar,,Jamal,2,National,1530558314,AFG
33.3246,68.4407,1671209,6,Remote violence,3,4,AFG10993,10993,6/28/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,National,1530558314,AFG
36.729,68.857,1671210,2,Battle-No change of territory,5,4,AFG10994,10994,6/28/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Kunduz,Kunduz,,Kunduz,3,National,1530558314,AFG
34.1074,64.3052,1671211,9,Violence against civilians,0,4,AFG10995,10995,6/28/2018,2018,1,,2,,7,27,Southern Asia,Afghanistan,Ghor,Shahrak,,Shahrak,2,National-International,1530558314,AFG
34.4265,70.4515,1671212,2,Battle-No change of territory,5,4,AFG10996,10996,6/28/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,,Jalalabad,3,National,1530558314,AFG
35.4206,70.9226,1671213,2,Battle-No change of territory,5,4,AFG10997,10997,6/28/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Nuristan,Parun,,Parun,3,National,1530558314,AFG
33.7971,68.9375,1671214,6,Remote violence,8,4,AFG10998,10998,6/28/2018,2018,1,,2,,6,26,Southern Asia,Afghanistan,Logar,Charkh,,Charkh,2,National-International,1530558314,AFG
33.9953,69.0227,1671215,6,Remote violence,23,4,AFG10999,10999,6/28/2018,2018,1,,2,Civilians (Afghanistan); Unidentified Tribal Group (Afghanistan),2,22,Southern Asia,Afghanistan,Logar,Pul i Alam,,Puli Alam,3,International,1530558314,AFG
34.4265,70.4515,1671216,2,Battle-No change of territory,14,4,AFG11000,11000,6/28/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,,Jalalabad,3,National,1530558314,AFG
33.1757,68.7304,1671217,2,Battle-No change of territory,5,4,AFG11001,11001,6/28/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Paktika,Sharana,,Sharan,3,National,1530558314,AFG
35.0166,69.174,1671218,2,Battle-No change of territory,5,4,AFG11002,11002,6/28/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Parwan,Chaharikar,,Charikar,3,National,1530558314,AFG
33.2977,68.4508,1671219,6,Remote violence,2,4,AFG11003,11003,6/28/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Andar,,Muraday,2,National,1530558314,AFG
33.5508,68.4225,1684195,7,Riots/Protests,0,4,AFG11032,11032,6/28/2018,2018,2,Hazara Ethnic Group (Afghanistan),6,,0,60,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,1,Subnational-International,1531175870,AFG
32.9299,66.6891,1684196,2,Battle-No change of territory,3,4,AFG11033,11033,6/28/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Urozgan,Khas Uruzgan,,Khas Uruzgan,2,Subnational-International,1531175870,AFG
33.3753,69.4089,1671187,2,Battle-No change of territory,5,4,AFG10971,10971,6/27/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Paktia,Zadran,,Zadran,2,National-International,1530558314,AFG
33.4582,69.995,1671188,2,Battle-No change of territory,0,4,AFG10972,10972,6/27/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Khost,Sabari,,Yakubi,2,National-International,1530558314,AFG
33.0517,66.7421,1671189,2,Battle-No change of territory,3,4,AFG10973,10973,6/27/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Urozgan,Chora,,Chora,2,Subnational-International,1530558314,AFG
36.0824,66.8408,1671190,8,Strategic development,0,4,AFG10974,10974,6/27/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Balkh,Kishindih,,Kishindih,2,National,1530558314,AFG
33.306,68.4907,1671191,8,Strategic development,6,4,AFG10975,10975,6/27/2018,2018,2,,2,,0,20,Southern Asia,Afghanistan,Ghazni,Ghazni,,Shahbaz,1,National,1530558314,AFG
36.06,64.97,1671192,6,Remote violence,15,4,AFG10976,10976,6/27/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Faryab,Khwaja Sabz Posh,,Khwaja Sabz Posh,2,National-International,1530558314,AFG
34.949,70.7822,1671193,3,Battle-Non-state actor overtakes territory,4,4,AFG10977,10977,6/27/2018,2018,1,,2,,2,22,Southern Asia,Afghanistan,Kunar,Chapa Dara,,Chapa Dara,2,National-International,1530558314,AFG
32.7631,68.3972,1671194,9,Violence against civilians,1,4,AFG10978,10978,6/27/2018,2018,1,,2,Government of Afghanistan (2004-),7,27,Southern Asia,Afghanistan,Paktika,Jani Khel,,Jani Khel,2,National,1530558314,AFG
32.3278,67.8886,1671195,6,Remote violence,7,4,AFG10979,10979,6/27/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Nawa,,Nawa,2,National,1530558314,AFG
34.5167,69.1833,1684189,7,Riots/Protests,0,4,AFG10980,10980,6/27/2018,2018,1,,6,,0,60,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,National-International,1531175870,AFG
34.9874,63.1289,1671145,2,Battle-No change of territory,2,4,AFG10929,10929,6/26/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,,Qala i Naw,3,National,1530558314,AFG
32.3745,62.1164,1671146,2,Battle-No change of territory,2,4,AFG10930,10930,6/26/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Farah,Farah,,Farah,3,National,1530558314,AFG
36.729,68.857,1671147,7,Riots/Protests,0,4,AFG10931,10931,6/26/2018,2018,2,Muslim Group (Afghanistan),6,,0,60,Southern Asia,Afghanistan,Kunduz,Kunduz,,Kunduz,3,National-International,1530558314,AFG
34.3482,62.1997,1671148,7,Riots/Protests,0,4,AFG10932,10932,6/26/2018,2018,1,Unidentified Tribal Group (Afghanistan),6,,0,60,Southern Asia,Afghanistan,Herat,Hirat,,Herat,1,National,1530558314,AFG
35.9213,64.7841,1671149,2,Battle-No change of territory,2,4,AFG10933,10933,6/26/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Faryab,Maymana,,Maymana,3,National,1530558314,AFG
32.3745,62.1164,1671150,2,Battle-No change of territory,1,4,AFG10934,10934,6/26/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Farah,Farah,,Farah,1,National-International,1530558314,AFG
34.412,70.2963,1671151,2,Battle-No change of territory,2,4,AFG10935,10935,6/26/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Surkh Rod,,Sultanpur,2,National-International,1530558314,AFG
33.5508,68.4225,1671152,2,Battle-No change of territory,2,4,AFG10936,10936,6/26/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,3,National,1530558314,AFG
32.9411,69.18,1671153,2,Battle-No change of territory,3,4,AFG10937,10937,6/26/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Paktika,Urgun,,Urgun,2,National-International,1530558314,AFG
32.3745,62.1164,1671154,2,Battle-No change of territory,3,4,AFG10938,10938,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Farah,Farah,,Farah,3,National,1530558314,AFG
33.5508,68.4225,1671155,2,Battle-No change of territory,3,4,AFG10939,10939,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,3,National,1530558314,AFG
34.2236,69.1151,1671156,2,Battle-No change of territory,4,4,AFG10940,10940,6/26/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Logar,Mohammad Agha,,Pul-e Qandahari,2,National-International,1530558314,AFG
31.5938,64.3716,1671157,2,Battle-No change of territory,3,4,AFG10941,10941,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Helmand,Lashkargah,,Lashkargah,3,National,1530558314,AFG
34.8731,71.147,1671158,2,Battle-No change of territory,3,4,AFG10942,10942,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Kunar,Asadabad,,Asadabad,3,National,1530558314,AFG
34.2553,70.8657,1671159,2,Battle-No change of territory,6,4,AFG10943,10943,6/26/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Mohmand Dara,,Mohmand Dara,2,National-International,1530558314,AFG
36.729,68.857,1671160,2,Battle-No change of territory,3,4,AFG10944,10944,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Kunduz,Kunduz,,Kunduz,3,National,1530558314,AFG
34.4265,70.4515,1671161,2,Battle-No change of territory,3,4,AFG10945,10945,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,,Jalalabad,3,National,1530558314,AFG
35.4206,70.9226,1671162,2,Battle-No change of territory,3,4,AFG10946,10946,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Nuristan,Parun,,Parun,3,National,1530558314,AFG
33.5974,69.2259,1671163,2,Battle-No change of territory,3,4,AFG10947,10947,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Paktia,Gardez,,Gardez,3,National,1530558314,AFG
33.1757,68.7304,1671164,2,Battle-No change of territory,3,4,AFG10948,10948,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Paktika,Sharana,,Sharan,3,National,1530558314,AFG
31.5938,64.3716,1671165,2,Battle-No change of territory,2,4,AFG10949,10949,6/26/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Helmand,Lashkargah,,Lashkargah,3,National,1530558314,AFG
36.729,68.857,1671166,2,Battle-No change of territory,2,4,AFG10950,10950,6/26/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Kunduz,Kunduz,,Kunduz,3,National,1530558314,AFG
36.2647,68.0155,1671167,2,Battle-No change of territory,3,4,AFG10951,10951,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Samangan,Aybak,,Samangan,3,National,1530558314,AFG
34.4265,70.4515,1671168,2,Battle-No change of territory,2,4,AFG10952,10952,6/26/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,,Jalalabad,3,National,1530558314,AFG
34.3956,68.8662,1671169,2,Battle-No change of territory,3,4,AFG10953,10953,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Wardak,Maidan Shar,,Maidan Shar,3,National,1530558314,AFG
34.3956,68.8662,1671170,2,Battle-No change of territory,2,4,AFG10954,10954,6/26/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Wardak,Maidan Shar,,Maidan Shar,3,National,1530558314,AFG
36.06,64.97,1671171,2,Battle-No change of territory,11,4,AFG10955,10955,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Faryab,Khwaja Sabz Posh,,Khwaja Sabz Posh,2,National-International,1530558314,AFG
33.3246,68.4407,1671172,2,Battle-No change of territory,2,4,AFG10956,10956,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,National,1530558314,AFG
32.7269,67.637,1671173,2,Battle-No change of territory,1,4,AFG10957,10957,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Gelan,,Gelan,2,National,1530558314,AFG
33.5508,68.4225,1671174,2,Battle-No change of territory,2,4,AFG10958,10958,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,1,National,1530558314,AFG
33.5748,68.1941,1671175,2,Battle-No change of territory,2,4,AFG10959,10959,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Jeghatoo,,Jeghatoo,2,National,1530558314,AFG
32.3278,67.8886,1671176,2,Battle-No change of territory,2,4,AFG10960,10960,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Nawa,,Nawa,2,National,1530558314,AFG
35.9774,65.3783,1671177,2,Battle-No change of territory,3,4,AFG10961,10961,6/26/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Jowzjan,Darzab,,Darzab,2,International,1530558314,AFG
34.949,70.7822,1671178,3,Battle-Non-state actor overtakes territory,5,4,AFG10962,10962,6/26/2018,2018,1,,2,,2,22,Southern Asia,Afghanistan,Kunar,Chapa Dara,,Chapa Dara,2,National-International,1530558314,AFG
34.2941,69.1489,1671179,6,Remote violence,2,4,AFG10963,10963,6/26/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Logar,Mohammad Agha,,Safed Sang,2,National-International,1530558314,AFG
36.2135,64.8665,1671180,2,Battle-No change of territory,13,4,AFG10964,10964,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Faryab,Shirin Tagab,,Islam Qala,2,National-International,1530558314,AFG
34.4265,70.4515,1671181,6,Remote violence,2,4,AFG10965,10965,6/26/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,,Jalalabad,1,National-International,1530558314,AFG
34.9874,63.1289,1671182,2,Battle-No change of territory,4,4,AFG10966,10966,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,,Qala i Naw,3,National,1530558314,AFG
36.2553,64.8138,1671183,2,Battle-No change of territory,13,4,AFG10967,10967,6/26/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Faryab,Shirin Tagab,,Shirin Tagab,2,National-International,1530558314,AFG
34.9874,63.1289,1671184,7,Riots/Protests,0,4,AFG10968,10968,6/26/2018,2018,2,,6,,0,60,Southern Asia,Afghanistan,Badghis,Qala i Naw,,Qala i Naw,3,National-International,1530558314,AFG
34.8216,67.8273,1671185,7,Riots/Protests,0,4,AFG10969,10969,6/26/2018,2018,2,,6,,0,60,Southern Asia,Afghanistan,Bamyan,Bamyan,,Bamyan,3,National-International,1530558314,AFG
31.6133,65.7101,1671186,7,Riots/Protests,0,4,AFG10970,10970,6/26/2018,2018,2,,6,,0,60,Southern Asia,Afghanistan,Kandahar,Kandahar,,Kandahar,3,National-International,1530558314,AFG
33.5223,68.6264,1671100,2,Battle-No change of territory,0,4,AFG10884,10884,6/25/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Dih Yak,,Ramak,2,Subnational-International,1530558314,AFG
34.9844,70.9051,1671101,6,Remote violence,6,4,AFG10885,10885,6/25/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Kunar,Dara i Pech,,Manogi,2,National,1530558314,AFG
34.0923,70.469,1671102,6,Remote violence,10,4,AFG10886,10886,6/25/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,,Dih Bala,2,National-International,1530558314,AFG
36.2911,64.8622,1671103,2,Battle-No change of territory,2,4,AFG10887,10887,6/25/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Faryab,Shirin Tagab,,Fayzabad,2,National-International,1530558314,AFG
34.4265,70.4515,1671104,6,Remote violence,10,4,AFG10888,10888,6/25/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,,Jalalabad,3,National-International,1530558314,AFG
33.6976,68.1476,1671105,2,Battle-No change of territory,0,4,AFG10889,10889,6/25/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Rashidan,,Rashidan,2,Subnational-International,1530558314,AFG
36.033,65.0178,1671106,2,Battle-No change of territory,3,4,AFG10890,10890,6/25/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Faryab,Shirin Tagab,,Tash Qalah Ghan,2,National-International,1530558314,AFG
35.7111,64.1004,1671107,2,Battle-No change of territory,4,4,AFG10891,10891,6/25/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Faryab,Qaysar,,Chaychaktu,2,National-International,1530558314,AFG
34.0004,68.7135,1671108,2,Battle-No change of territory,4,4,AFG10892,10892,6/25/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Wardak,Saydabad,,Saydabad,2,National-International,1530558314,AFG
36.033,65.0178,1671109,6,Remote violence,5,4,AFG10893,10893,6/25/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Faryab,Shirin Tagab,,Tash Qalah Ghan,2,National-International,1530558314,AFG
33.3246,68.4407,1671110,6,Remote violence,1,4,AFG10894,10894,6/25/2018,2018,1,,2,Health Workers (Afghanistan),7,27,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,National,1530558314,AFG
32.9299,66.6891,1671111,2,Battle-No change of territory,4,4,AFG10895,10895,6/25/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Urozgan,Khas Uruzgan,,Khas Uruzgan,2,Subnational-International,1530558314,AFG
33.5508,68.4225,1671112,2,Battle-No change of territory,6,4,AFG10896,10896,6/25/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,1,National-International,1530558314,AFG
33.1003,68.3116,1671113,2,Battle-No change of territory,7,4,AFG10897,10897,6/25/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Giro,,Pana,2,National,1530558314,AFG
35.9774,65.3783,1671114,2,Battle-No change of territory,4,4,AFG10898,10898,6/25/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Jowzjan,Darzab,,Darzab,2,International,1530558314,AFG
34.6925,70.9264,1671115,2,Battle-No change of territory,10,4,AFG10899,10899,6/25/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Kunar,Chawkay,,Chawkay,2,National-International,1530558314,AFG
35.0178,71.0696,1671116,6,Remote violence,3,4,AFG10900,10900,6/25/2018,2018,1,Military Forces of United States,8,,2,28,Southern Asia,Afghanistan,Kunar,Wata Pur,,Hazar Bagh,2,International,1530558314,AFG
34.7054,63.3677,1671117,2,Battle-No change of territory,7,4,AFG10901,10901,6/25/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Badghis,Qadis,,Jowaliq,2,National,1530558314,AFG
34.0923,70.469,1671118,6,Remote violence,3,4,AFG10902,10902,6/25/2018,2018,2,Military Forces of United States,8,,2,28,Southern Asia,Afghanistan,Nangarhar,Dih Bala,,Dih Bala,2,National,1530558314,AFG
34.1995,70.8585,1671119,6,Remote violence,3,4,AFG10903,10903,6/25/2018,2018,2,Military Forces of United States,8,,2,28,Southern Asia,Afghanistan,Nangarhar,Dih Bala,,Gorgori,2,National,1530558314,AFG
33.3246,68.4407,1671120,2,Battle-No change of territory,8,4,AFG10904,10904,6/25/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,National,1530558314,AFG
35.9213,64.7841,1671121,7,Riots/Protests,0,4,AFG10905,10905,6/25/2018,2018,1,,6,,0,60,Southern Asia,Afghanistan,Faryab,Maymana,,Maymana,1,National,1530558314,AFG
34.3482,62.1997,1671122,7,Riots/Protests,0,4,AFG10906,10906,6/25/2018,2018,2,,6,,0,60,Southern Asia,Afghanistan,Herat,Hirat,,Herat,1,Subnational-International,1530558314,AFG
34.5167,69.1833,1671123,7,Riots/Protests,0,4,AFG10907,10907,6/25/2018,2018,2,,6,,0,60,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,National-International,1530558314,AFG
33.1757,68.7304,1671124,2,Battle-No change of territory,13,4,AFG10908,10908,6/25/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Paktika,Sharana,,Sharan,3,National,1530558314,AFG
33.5974,69.2259,1671125,7,Riots/Protests,0,4,AFG10909,10909,6/25/2018,2018,1,,6,,0,60,Southern Asia,Afghanistan,Paktia,Gardez,,Gardez,1,National,1530558314,AFG
34.8731,71.147,1671126,2,Battle-No change of territory,9,4,AFG10910,10910,6/25/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Kunar,Asadabad,,Asadabad,3,International,1530558314,AFG
36.06,64.97,1671127,6,Remote violence,17,4,AFG10911,10911,6/25/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Faryab,Khwaja Sabz Posh,,Khwaja Sabz Posh,2,National,1530558314,AFG
33.1757,68.7304,1671128,7,Riots/Protests,0,4,AFG10912,10912,6/25/2018,2018,2,,6,,0,60,Southern Asia,Afghanistan,Paktika,Sharana,,Sharan,1,National-International,1530558314,AFG
34.9874,63.1289,1671129,2,Battle-No change of territory,8,4,AFG10913,10913,6/25/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,,Qala i Naw,3,National,1530558314,AFG
31.9748,69.2966,1671130,2,Battle-No change of territory,14,4,AFG10914,10914,6/25/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Paktika,Gomal,,Wersek,1,National,1530558314,AFG
35.7258,63.7882,1671131,2,Battle-No change of territory,12,4,AFG10915,10915,6/25/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Faryab,Gormach,,Gormach,2,International,1530558314,AFG
